place_id,place_name,Mapin Segment,visitor_count,ID,MusteriKodu,MusteriTrackKod,SonMusteriKodu,PasifNeden,PasifNedenKod,DistSapkodu,DistPanKodu,MusteriBolge1,MusteriBolge2,MusteriBolge3,MusteriBolge4,SatisKanali,lisansNo,SatisHacmi,DiageoSatisHacmi,RutAdi,RutgrupKod,SatisTemsilcisi,StTakipKod,SatisSefi,SonGuncellenmeZamani,DDegeri,RDegeri,HDegeri,BiletEtkinlik,OrtalamaHarcamaTutari,KuverSayisi,IsbirligiDuzeyi,HerseyDahil,KisMevsimi,OtelTipi,YatakSayisi,YillikMisafir,MusteriUnvan,MusteriTabelaAdi,MusteriCesidi,VergiDairesi,VergiNumarasi,Adres,KoordinatX,KoordinatY,MusteriProfili,OTZincir,TAPDKOnayTarihi,MusteriOnSegment,WebServiceCalistirmaTarihi,AcikDonem,MapProfileScore,MapPopulationScore
895288,Bausta Suadiye,D2-A,99,5781,895288,825717,895288,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34288375AI,S3,D2,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D2,,,Etkinlik Yok,500-999 TL,100-199,Yüksek,,,,,,GÖKALP USTA VE GÜNGÖR KARAOGLU ADI ORTAKLIGI,BAUSTA ,Kokteyl Bar,ERENKÖY,3980648979.0,SUADIYE MAH.AYSE ÇAVUS CAD.6/A/A KADIKOY ISTANBUL ,'40.95997400,'29.08338300,AB,yok,2016-04-15,A,2025-04-29 12:13:50,YAZ - KIS,89.7865,80.5609
711185,Afc Tosta Cadde,D5-C,98,5782,711185,C711185,711185,,,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Anadolu,KADIKÖY,MODERN,3428010484AI,S4,D4,Presell Asya Kayikçi Telesell OnTrade Bölgesi,2825,Asya Kayikçi Telesell OnTrade,8250,Telesell Sef,,D5,R0,H0,Etkinlik Yok,500-999 TL,0-99,Orta,,,,,,AFC TOSTA GIDA SAN. TIC. LTD. STI.,AFC TOSTA,Modern Pub & Bistro,GÖZTEPE VD.,91455714.0,Caddebostan mah. Caddebostan iskele sok. No:1/e,'40.96673765,'29.06783033,C,yok,2023-07-04,C,2025-04-29 12:14:02,YAZ - KIS,64.2256,45.5597
964139,Montenegro Balık,R3-B,90,5783,964139,1411683,964139,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34289353AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,D0,R3,H0,Etkinlik Yok,1.000 -1.999 TL,0-99,Yüksek,,,,,,ALI KARADAG - MONTENEGRO,MONTENEGRO BALIK,Balik,ERENKÖY,,SUADIYE MH AYSEÇAVUS CD NO 6C/2 KADIKOY ISTANBUL,'40.96004643,'29.08356216,AB,yok,2019-10-03,B,2025-04-29 12:14:05,YAZ - KIS,77.0274,65.012
700147,Peat & Sherry Whisky Bar,D3-A,90,5784,700147,C700147,700147,,,1003053,389,Reserve Kanal Md.,Reserve Istanbul 2,Istanbul Anadolu,KADIKÖY,MODERN,3428010267AI,S3,D3,Presell Reserve Ist. 2 Kayikçi Bölgesi,2774,Reserve Istanbul 2 Personel,8159,Reserve Istanbul 2 Saha Müdürü,,D3,,,,,,,,,,,,Ady otekcilik turizm anonim sirketi,Peat&Sherry,Diger Bistro Cafe,ERENKÖY VD.,81508598.0,Caddebostan mah. Bagdat cad. No 338 / 9 kadiköy /istanbul,'40.96484978,'29.07149691,A+,Reserve,2022-06-30,A,2025-04-29 12:14:09,YAZ - KIS,98.81,68.82
705450,Vertical,D2-A,90,5785,705450,C705450,705450,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010174AI,S5,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D2,,,,,200-399,,,,,,,THE VERTICAL GIDA ÜRÜNLERI VE TURIMZ A.S.,VERTICAL,Modern Pub & Bistro,ERENKÖY VD.,8430737419.0,CADDEBOSTAN MAH. BAGDAT CAD. NO:319-321-C KADIKÖYISTANBUL,'40.96613570,'29.07140750,A+,yok,2022-03-31,A,2025-04-29 12:14:13,YAZ - KIS,91.1287,76.1245
700646,Bedri Usta Suadiye,R1-B,83,5786,700646,C700646,700646,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,3428010315AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R1,,Etkinlik Yok,500-999 TL,100-199,Yüksek,,,,,,Mgy restoran insaat ve mimarlik san.tic.ltd.sti.,Bedri Usta,Kebap,ERENKÖY VD.,6201270671.0,Suadiye mah. Ayseçavus cad. No:6/A kadiköy / istabul,'40.96001100,'29.08347096,AB,yok,2022-09-06,B,2025-04-29 12:14:17,YAZ - KIS,79.8095,93.8692
1000019787,Allen Kitchen & Cocktail,D1-A,82,5787,1000019787,C1000019787,1000019787,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428009920AI,S5,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,,,Etkinlik Yok,1.000 -1.999 TL,100-199,Orta,,,,,,ALLEN GIDA PAZARLAMA LTD.STI.,ALLEN,Kokteyl Bar,ERENKÖY,551706633.0,BOSTANCI MH BAGDAT CD NO 477 B ,'40.95736778,'29.08713356,AB,yok,2021-07-02,A,2025-04-29 12:14:21,YAZ - KIS,93.0135,90.07
100000604,Bausta No:9,D1-B,79,5788,100000604,C100000604,100000604,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34289500AI,S2,D1,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,,,Etkinlik Yok,500-999 TL,100-199,Yüksek,,,,,,DOKUZLAR RESTAURANT TIC.A.S.,BAUSTA NO9,Kokteyl Bar,ERENKÖY,3101180441.0,Suadiye mah. Ayseçavus cad. No:9 Kadiköy/Istanbul ,'40.96109604,'29.08383690,AB,yok,2020-03-27,B,2025-04-29 12:14:33,YAZ - KIS,78.2013,90.6503
703348,Soicadde,D3-B,78,5789,703348,C703348,703348,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010368AI,S3,D3,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,,,Etkinlik Yok,0-499 TL,100-199,Düsük,,,,,,MONOSUN GIDA SAN. VE TIC. A.S. - SOI CADDE,SOI CADDE,Modern Pub & Bistro,GÖZTEPE VD.,6221882327.0,,'40.96932696,'29.06414464,AB,yok,2022-12-22,B,2025-04-29 12:14:36,YAZ - KIS,78.0585,63.0149
844847,bibuçuk Caddebostan,D3-B,78,5790,844847,408257,844847,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34285718AI,S3,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,R0,H0,Etkinlik Yok,0-499 TL,100-199,Yüksek,,,,,,DEHA TURIZM GIDA SANAYI VE TICARET LIMITED SIRKETI,BIBUÇUK CADDEBOSTAN,Modern Pub & Bistro,GÖZTEPE,2730214838.0,ERENEKÖY MAHALLESI BAGDAT CADDESI NO:298 1 VE 2 N OLU DÜKKAN  KADIKOY ISTANBUL,'40.96773565,'29.06595849,AB,yok,2012-04-10,B,2025-04-29 12:14:41,YAZ - KIS,79.1843,66.1903
1000018951,Aksi Cadde,D3-A,73,5791,1000018951,C1000018951,1000018951,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428009915AI,S5,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,,,Etkinlik Yok,0-499 TL,100-199,Düsük,,,,,,AKSIMCADDE GIDA TURZ.TIC.LTD.STI.,AKSI CADDE,Modern Pub & Bistro,GÖZTEPE,350832663.0,GÖZTEPE MH BAGDAT CD NO 199/A,'40.97429975,'29.05505754,AB,yok,2021-06-24,A,2025-04-29 12:14:49,YAZ - KIS,90.921,64.8848
830371,Köşebaşı Cadde,R1-A,72,5792,830371,406545174391,830371,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34285450AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R1,,Etkinlik Yok,1.000 -1.999 TL,400+,Yüksek,,,,,,CADDE YIYECEK IÇECEK HIZM. A.S.,KÖSEBASI,Kebap,GÖZTEPE,1960735411.0,GÖZTEPE MH. BAGDAT CD. N:235/B2 KADIKOY ISTANBUL,'40.97170100,'29.06007500,A+,Akko Marka,2011-07-02,A,2025-04-29 12:14:53,YAZ - KIS,92.2992,94.9336
1000023095,Strada,D1-A,70,5793,1000023095,C1000023095,1000023095,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010048AI,S3,D3,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,,,Etkinlik Yok,1.000 -1.999 TL,200-399,Orta,,,,,,CADDE CAFE TURIZM SERV.HIZM.SAN.VE TIC.LTD.STI.,STRADA CADDE,Fine Dining (D.Mutf-Sar.Evi),ERENKÖY,1960008581.0,SUADIYE MH BAGDAT CD NO 459/A  ,'40.95859289,'29.08493037,AB,yok,2021-11-25,A,2025-04-29 12:14:57,YAZ - KIS,93.494,93.4757
1000020288,Zürafa no203 Kitchen & Cocktail Bar,D2-A,68,5794,1000020288,C1000020288,1000020288,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428009950AI,S3,D3,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D2,,,Etkinlik Yok,0-499 TL,100-199,Yüksek,,,,,,BULTE GIDA TURIZM PAZ.SAN. VE TIC.LTD.STI.,NO 203,Kokteyl Bar,GÖZTEPE,1891041389.0,GÖZTEPE MH BAGDAT CD NO 203/A,'40.97393044,'29.05560624,AB,yok,2021-08-06,A,2025-04-29 12:15:01,YAZ - KIS,92.5251,79.8198
704239,Noir Suadiye,D1-A,65,5795,704239,C704239,704239,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010422AI,S3,D3,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,,,,,100-199,,,,,,,OREGO. YAPI YATIRIM INS.TUR. VE TIC. A.S.,NOIR,Fine Dining (D.Mutf-Sar.Evi),PENDIK V.D.,6450347998.0,Bostanci mah. Bagdat cad. No:481A kadiköy Istanbu,'40.95709980,'29.08744230,AB,yok,2023-03-14,A,2025-04-29 12:15:05,YAZ - KIS,92.9739,90.7286
706571,Çilingir Sofrası Cadde,R2-A,65,5796,706571,C706571,706571,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,3428010475AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R2,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Yüksek,,,,,,ASÖZBAY OTOM. GIDA REKLAM EMLAK MALZ. ITHALAT IHRACAT LTD STI - ÇILINGIR SOFRASI,ÇILINGIR SOFRASI,Kebap,GÖZTEPE VD.,911184529.0,CADDEBOSTAN MAH. BEYAZ AKASYA SOK. NO:1F/-,'40.96759630,'29.06603600,A+,yok,2023-06-12,A,2025-04-29 12:15:09,YAZ - KIS,93.4401,80.3891
946542,Brasserie Noir,D1-A,65,5797,946542,1247381,946542,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34288934AI,S3,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,,,Etkinlik Yok,1.000 -1.999 TL,200-399,Yüksek,,,,,,OREGO YAPI YATIRIM INSAAT TURIZM VE TIC. A.S. - OREGO YAPI YATIRIM INSAAT TURIZM VE TIC. A.S.,ROTISSERIA NOIR,Modern Pub & Bistro,PENDIK,6450347998.0,SUADIYE MAH BAGDAT CAD NO 455 / 1A-2 KADIKÖY KADIKOY ISTANBUL,'40.95928406,'29.08437994,AB,yok,2018-04-20,A,2025-04-29 12:15:14,YAZ - KIS,93.512,92.6296
433239,Evim Ocakbaşı Et Lokantası,R2-C,61,5798,433239,C57102,433239,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34280877AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R2,,Etkinlik Yok,1.000 -1.999 TL,100-199,Yüksek,,,,,,EVIM OCAKBASI,EVIM OCAKBASI,Kebap,ERENKÖY,5970033184.0,ISKELE Cad. YAZMACI TAHIR Sk. 2/1 Kadiköy / ISTANBUL,'40.95330091,'29.09525429,C,yok,2003-01-17,C,2025-04-29 12:15:18,YAZ - KIS,66.648,76.7811
714351,Beer's Cafe & Restaurant,D1-B,58,5799,714351,C714351,714351,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34286078AI,S1,D1,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D1,R0,H0,Etkinlik Var,2.000+ TL,400+,Yüksek,,,,,,BOSTANCI YUNUS RESTAURANT TURIZM VE TIC. LTD. STI.,SHOT BAR,Modern Pub & Bistro,ERENKÖY VD.,1810015551.0,BOSTANCI MAH. YAZMACI TAHIR SOK. NO:56 KADIKÖY / STANBUL,'40.95267360,'29.09485480,A+,yok,2013-04-18,B,2025-04-29 12:15:22,YAZ - KIS,71.62,93.3531
1000026064,Şahane & Bahane Yeni Nesil Meyhane - Caddebostan,R1-B,56,5800,1000026064,C1000026064,1000026064,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34288799AI,S1,D1,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,D0,R1,H0,,500-999 TL,,Yüksek,,,,,,SENSATION TURIZM GIDA ORG.ARAÇ KIR.SAN VE TIC.A.S.,SAHANE LIVE,Yeni Nesil Meyhane,GÖZTEPE,7610539264.0,CADDEBOSTAN MH CADDEBOSTAN ISKELE SK NO 25/3,'40.96405672,'29.06554844,AB,Sahane,2017-11-28,B,2025-04-29 12:15:26,YAZ - KIS,79.9364,92.7871
946969,traingar,D4-C,55,5801,946969,1251770,946969,,,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Anadolu,KADIKÖY,MODERN,34288991AI,S5,D3,Presell Asya Kayikçi Telesell OnTrade Bölgesi,2825,Asya Kayikçi Telesell OnTrade,8250,Telesell Sef,,D4,,,Etkinlik Yok,0-499 TL,0-99,Düsük,,,,,,BEYAZ YOL GIDA SAN. VE TIC. LTD. STI. - TRAIN GAR,TRAIN GAR,Modern Pub & Bistro,ERENKÖY,2060087769.0,BOSTANCI MAH BAGDAT CAD NO 548A/1 KADIKOY ISTANBUL,'40.95332038,'29.09508727,AB,yok,2018-05-10,C,2025-04-29 12:15:34,YAZ - KIS,64.0626,51.3077
701636,Çizgiali Bostancı,R4-C,55,5802,701636,C701636,701636,,,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34289636AI,S3,D5,Presell Asya Kayikçi Telesell OnTrade Bölgesi,2825,Asya Kayikçi Telesell OnTrade,8250,Telesell Sef,,,R4,,Etkinlik Var,500-999 TL,0-99,Orta,,,,,,Ali ugur Mermer,Çizgi Ali,Geleneksel Meyhane,ERENKÖY VD.,,Bostanci Mah.Bagdat Cad. No:548/A,'40.95342369,'29.09490623,C,yok,2020-09-01,C,2025-04-29 12:15:39,YAZ - KIS,64.7407,52.1246
911099,DRAFT Gastropub Selamiçeşme,D4-B,55,5803,911099,965215,911099,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34287866AI,S3,D3,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D4,,,Etkinlik Yok,0-499 TL,0-99,Orta,,,,,,AKAL GIDA ELEKTRONIK OTOMOTIV INSAAT TURIZM SAN. TIC. LTD.STI - AKAL GIDA,DRAFT GÖZTEPE ,Modern Pub & Bistro,GÖZTEPE,110554814.0,BAGDAT CAD. NO:165/A/2 GÖZTEPE MAH. KADIKOY ISTAN BUL,'40.97580232,'29.05192282,AB,yok,2014-07-17,B,2025-04-29 12:15:44,YAZ - KIS,80.2756,57.5957
964014,Kale Pilsen Restaurant,R2-C,54,5804,964014,C57095,964014,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34289354AI,S3,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R2,,Etkinlik Yok,500-999 TL,200-399,Yüksek,,,,,,SERHAT KARSLI GIDA REST.ISL.LTD.STI.,KALE,Geleneksel Meyhane,ERENKÖY,7620470622.0,BOSTANCI MH BAGDAT CD NO 537A/A KADIKOY ISTANBUL,'40.95364013,'29.09481877,C,yok,2019-10-03,C,2025-04-29 12:15:49,YAZ - KIS,66.0431,76.7876
710520,Go Burger Kadıköy,D4-C,53,5805,710520,C710520,710520,,,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Anadolu,KADIKÖY,MODERN,3428010210AI,S3,D3,Presell Asya Kayikçi Telesell OnTrade Bölgesi,2825,Asya Kayikçi Telesell OnTrade,8250,Telesell Sef,,D4,,H0,Etkinlik Yok,500-999 TL,0-99,Düsük,,,,,,DÖMIKLASIK GIDA REST. TURIZM LTD. STI.,GO BURGER,Modern Pub & Bistro,ERENKÖY VD.,3110645497.0,Sahrayicedit mah. Atatürk cad. No:59/11 kadiköy /ist.,'40.98121330,'29.08890670,C,yok,2022-04-22,C,2025-04-29 12:15:52,YAZ - KIS,63.7688,49.9898
714522,HanGar Bostanci,D3-C,53,5806,714522,C714522,714522,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34289166AI,S3,D2,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,R0,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Yüksek,,,,,,ETILER MARMARIS GIDA LTD.STI.,HANGAR,Modern Pub & Bistro,ERENKÖY VD.,3810393455.0,BOSTANCI MAH. ESINTI SOK. NO:2/A KADIKÖY / ISTANBL,'40.95322740,'29.09530690,AB,yok,2019-02-07,C,2025-04-29 12:15:56,YAZ - KIS,67.3017,65.4089
711003,Konoha Suadiye,D4-B,53,5807,711003,C711003,711003,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010129AI,S4,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D4,R0,H0,Etkinlik Yok,500-999 TL,0-99,Düsük,,,,,,AMEGA GIDA SAN. VE DIS TIC. LTD. STI,KONOHA RESTAURANT,Fine Dining (D.Mutf-Sar.Evi),ERENKÖY VD.,691153275.0,BOSTANCI MAH. BAGDAT CAD. NO:474 /A KADIKÖY / ISTNBUL,'40.95660240,'29.08810280,AB,yok,2022-02-25,B,2025-04-29 12:16:00,YAZ - KIS,80.3362,57.0679
1000028455,Adana Öz Asmalı,R1-C,50,5808,1000028455,C1000028455,1000028455,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,3428010218AI,S3,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R1,,Etkinlik Yok,500-999 TL,100-199,Orta,,,,,,ÖZHA GIDA VE TURZ. TIC.LTD.STI.,ADANA ÖZASMALI KEBAP,Kebap,ERENKÖY,6940599080.0,BOSTANCI MH BAGDAT CD NO 535-A1,'40.95357285,'29.09503612,AB,yok,2022-05-05,C,2025-04-29 12:16:11,YAZ - KIS,67.9002,91.1908
1000026581,Ethem Et Adana Kebap,R2-B,47,5809,1000026581,C1000026581,1000026581,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,3428010115AI,S3,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R2,,Etkinlik Yok,500-999 TL,100-199,Yüksek,,,,,,ETHEM ET GIDA TURZ.OTO.SAN.TIC.LTD.STI.,ETHEM ET ,Kebap,ERENKÖY,3810913767.0,ERENKÖY MH ETHEM EFENDI CD NO 54A/1,'40.97226505,'29.07412279,AB,yok,2022-02-11,B,2025-04-29 12:16:27,YAZ - KIS,79.3017,79.6069
704691,Dokuz Ondokuz,D2-A,47,5810,704691,C704691,704691,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,3428010367AI,S5,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D2,,,,,0-99,,,,,,,NEZIH GIDA INSAAT SAN. VE TIC. LTD. STI.,DOKUZ ONDOKUZ,Modern Pub & Bistro,ERENKÖY VD.,6310085207.0,SUADIYE MAH. KAZIM ÖZALP SOK. NO 16/18 A KADIKÖY  ISTANBUL,'40.96321090,'29.07707150,AB,yok,2022-12-21,A,2025-04-29 12:16:36,YAZ - KIS,93.3595,77.8279
905763,Hatay Restaurant,R3-A,47,5811,905763,C57092,905763,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34288233AI,S2,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,D0,R3,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Yüksek,,,,,,HATAY REST ISLETMECILIGI TIC.LTD.STI,HATAY RESTAURANT,Geleneksel Meyhane,ERENKÖY,4600467169.0,BOSTANCI MAH.BAGDAT CAD.NO526/B KADIKOY ISTANBUL,'40.95392300,'29.09374000,C,yok,2015-09-17,A,2025-04-29 12:16:40,YAZ - KIS,91.7882,66.8514
1000026144,Mahalle Meyhanesi Suadiye,R4-B,47,5812,1000026144,C1000026144,1000026144,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,3428010089AI,S3,D4,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R4,,Etkinlik Var,500-999 TL,100-199,Orta,,,,,,PARKER KAFE LTD.STI.,MAHALLE MEYHANESI ,Geleneksel Meyhane,ERENKÖY,7210772316.0,SUADIYE MH BERNA SK NO 6-8B,'40.96352298,'29.07653345,AB,yok,2022-01-21,B,2025-04-29 12:16:44,YAZ - KIS,80.4052,54.0772
892304,Sofra Restaurant Bar,R2-C,46,5813,892304,C57103,892304,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Anadolu,KADIKÖY,TRADITIONAL,34288585AI,S2,D2,Presell On Ist.Tra Bostanci Bölgesi,2817,Mehmet Yasar Tezcan,8228,Erkan Çoban,,,R2,,Etkinlik Var,500-999 TL,400+,Yüksek,,,,,,BARABAR SOFRA GIDA TUR.SAN.VE TIC.LTD.STI,BARABAR SOFRA,Yeni Nesil Meyhane,ERENKÖY,170533840.0,BAGDAT CAD.YÜKSEL IS HANI NO 544 KAT 1  KADIKOY ISTANBUL,'40.95346585,'29.09486074,C,yok,2017-03-10,C,2025-04-29 12:16:48,YAZ - KIS,65.9212,76.4022
1000029698,Kaba bar,D3-C,45,5814,1000029698,C1000029698,1000029698,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34289278AI,S4,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,,,Etkinlik Yok,500-999 TL,100-199,Yüksek,,,,,,MANIBAR RESTAURANT TEKEL ÜRÜNLERI SAN VE TIC LTD.STI. ,KABASAKAL ,Modern Pub & Bistro,ERENKÖY,6120706093.0,BOSTANCI MH BAGDAT CD NO 552-A-B-1-2 KADIKÖY-ISTAN,'40.95337018,'29.09513166,DE,yok,2019-06-20,C,2025-04-29 12:16:52,YAZ - KIS,65.862,64.4515
713062,AYI Şaşkınbakkal,D3-B,43,5815,713062,C713062,713062,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Anadolu,KADIKÖY,MODERN,34284294AI,S4,D4,Presell On Ist.Mod Caddebostan Bölgesi,2815,Atakan Balcioglu ,8226,Tayfun Öncel,,D3,R0,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Düsük,,,,,,BELLA TURIZM VE REKLAM HIZ. TIC.LTD.STI.,AYI SASKINBAKKAL,Modern Pub & Bistro,ERENKÖY VD.,1630226672.0,SASKINBAKKAL KAZIM ÖZALP SK. NO:36 KADIKÖY / ISTA BUL,'40.96123250,'29.07492020,AB,yok,2008-07-22,B,2025-04-29 12:17:07,YAZ - KIS,76.76,62.23
